,age,attrition,businesstravel,department,distancefromhome,education,educationfield,employeeid,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,percentsalaryhike,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,environmentsatisfaction,jobsatisfaction,worklifebalance,jobinvolvement,performancerating,mean_time
4183,44,No,Travel_Rarely,Human Resources,26,3,Life Sciences,4184,Male,5,Healthcare Representative,Married,47590,2,21,0,9,2,4,1,3,4,4,4,3,4,8.222566934404167
4184,30,No,Travel_Rarely,Research & Development,1,4,Technical Degree,4185,Female,1,Research Scientist,Single,53010,1,16,1,10,3,10,1,8,4,3,3,3,3,5.815804328424722
4185,39,Yes,Travel_Rarely,Human Resources,1,4,Medical,4186,Male,1,Sales Executive,Married,36730,3,14,1,19,3,1,0,0,4,4,4,3,3,6.2988509593930555
4186,24,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,4187,Male,3,Sales Executive,Married,47680,2,11,1,6,2,2,2,0,2,4,2,2,3,9.52797523427028
4187,43,No,Travel_Rarely,Sales,9,5,Technical Degree,4188,Female,1,Research Director,Divorced,12740,1,19,0,6,3,5,1,4,4,3,2,2,3,6.116324185631388
4188,50,Yes,Travel_Rarely,Research & Development,12,4,Medical,4189,Male,1,Research Director,Married,49000,1,11,0,3,3,3,0,2,1,3,3,2,3,8.21322289156611
4189,35,No,Travel_Rarely,Sales,2,4,Marketing,4190,Male,3,Manufacturing Director,Married,104660,1,13,0,2,1,2,2,2,4,4,3,3,3,6.634679830432777
4190,36,No,Travel_Rarely,Research & Development,25,1,Life Sciences,4191,Female,4,Sales Executive,Married,170070,9,12,1,6,2,1,0,0,2,1,4,2,3,8.675217536813888
4191,33,No,Travel_Frequently,Sales,9,2,Marketing,4192,Male,4,Human Resources,Married,29090,2,11,0,10,2,5,1,3,3,1,3,2,3,6.299940874609445
4192,35,No,Travel_Rarely,Research & Development,10,1,Medical,4193,Male,1,Research Scientist,Divorced,57650,1,14,1,1,2,1,0,0,3,4,3,3,3,5.996275100401389
4193,27,No,Travel_Rarely,Sales,8,2,Marketing,4194,Female,3,Research Scientist,Divorced,45990,1,15,1,1,3,1,0,0,4,1,3,2,3,7.287945113788333
4194,26,Yes,Travel_Rarely,Sales,4,3,Marketing,4195,Male,2,Manager,Single,24040,1,12,0,1,6,1,0,1,1,3,2,3,3,7.159543730477223
4195,27,No,Travel_Frequently,Sales,24,3,Life Sciences,4196,Male,4,Healthcare Representative,Single,31720,1,20,1,9,1,9,1,7,4,3,3,3,4,6.232214413208333
4196,30,No,Travel_Frequently,Research & Development,1,4,Medical,4197,Male,1,Research Scientist,Single,20330,1,14,1,12,3,12,3,7,3,4,3,1,3,6.354235832217499
4197,41,Yes,Travel_Rarely,Sales,20,4,Marketing,4198,Male,2,Sales Executive,Married,102090,1,13,1,23,2,22,15,8,2,3,3,3,3,5.724621820615556
4198,34,No,Non-Travel,Research & Development,7,2,Technical Degree,4199,Female,1,Research Scientist,Single,86200,0,13,1,10,2,9,8,7,2,3,3,2,3,7.562011378848611
4199,37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,4200,Female,3,Sales Executive,Married,20640,4,16,0,8,3,1,0,0,2,2,3,2,3,5.5529651941097224
4200,46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,4201,Male,3,Sales Executive,Single,40350,4,14,1,14,2,9,0,8,1,4,3,3,3,8.79314591700111
4201,35,No,Travel_Rarely,Research & Development,8,4,Medical,4202,Female,3,Research Scientist,Married,38380,1,16,1,1,2,1,0,1,4,4,3,3,3,6.670779785809723
4202,48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,4203,Female,1,Sales Executive,Single,45910,9,16,0,23,6,1,0,0,1,3,3,1,3,8.8195225345825
4203,28,Yes,Travel_Rarely,Research & Development,10,1,Medical,4204,Male,1,Sales Executive,Single,25610,1,22,1,2,3,2,2,2,3,3,2,3,4,9.987248995983888
4204,44,No,Travel_Rarely,Research & Development,1,1,Medical,4205,Female,3,Research Scientist,Divorced,15630,5,12,2,9,3,4,1,3,2,1,2,3,3,9.026842927264445
4205,35,No,Non-Travel,Research & Development,5,4,Technical Degree,4206,Female,3,Manufacturing Director,Married,48980,2,15,2,10,2,4,2,3,3,1,3,3,3,9.046835118250556
4206,26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,4207,Female,3,Sales Executive,Married,47890,7,20,1,5,2,2,0,0,3,4,2,3,4,9.555796519410833
4207,33,No,Travel_Frequently,Sales,29,4,Life Sciences,4208,Female,1,Human Resources,Single,31800,1,14,1,15,2,15,8,12,1,4,3,3,3,7.8992704149930555
4208,35,No,Travel_Frequently,Research & Development,15,3,Medical,4209,Male,3,Manufacturing Director,Married,65490,1,20,0,9,3,9,1,8,2,1,2,3,4,6.117572512271111
4209,35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,4210,Female,1,Laboratory Technician,Married,63880,3,13,0,4,6,2,2,2,3,1,3,2,3,8.171694556001666
4210,31,No,Travel_Rarely,Sales,10,2,Life Sciences,4211,Female,2,Research Scientist,Divorced,112440,3,12,1,10,3,7,1,7,4,4,2,3,3,5.765799866131111
4211,37,No,Travel_Rarely,Sales,4,3,Marketing,4212,Male,4,Human Resources,Divorced,160320,1,13,0,7,2,7,0,7,1,3,4,3,3,6.781749219098611
4212,32,No,Travel_Rarely,Research & Development,21,3,Other,4213,Male,2,Sales Executive,Married,23620,1,11,0,9,2,9,7,8,1,4,3,3,3,7.539396474787778
4213,38,No,Travel_Frequently,Research & Development,25,3,Medical,4214,Male,2,Manufacturing Director,Single,163280,1,17,3,10,2,10,9,9,4,4,3,3,3,5.984595046853889
4214,50,No,Travel_Rarely,Sales,2,4,Marketing,4215,Female,4,Research Scientist,Divorced,83760,5,14,3,29,2,27,13,8,2,3,2,3,3,9.178020972779999
4215,59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,4216,Male,1,Laboratory Technician,Single,166060,7,11,0,28,6,21,7,9,1,1,2,3,3,6.7424631860775
4216,36,No,Travel_Rarely,Sales,1,2,Marketing,4217,Female,2,Sales Executive,Divorced,86060,1,14,2,17,3,17,12,8,3,3,3,3,3,5.508211735831944
4217,55,No,Travel_Rarely,Research & Development,7,3,Medical,4218,Male,3,Research Scientist,Divorced,22720,2,17,1,21,2,5,0,2,4,3,3,3,3,7.815647032574722
4218,36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,4219,Female,2,Laboratory Technician,Single,20180,1,13,0,6,5,6,0,3,2,2,3,3,3,6.726166889781111
4219,45,No,Travel_Rarely,Research & Development,1,2,Medical,4220,Female,1,Sales Executive,Divorced,70830,2,12,1,25,5,1,0,0,2,4,3,3,3,6.245912539045
4220,35,No,Travel_Frequently,Human Resources,9,3,Other,4221,Female,2,Sales Representative,Married,40840,4,13,1,5,3,3,1,2,2,1,2,3,3,5.569022757697222
4221,36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,4222,Male,4,Laboratory Technician,Married,144110,0,18,3,2,2,1,0,0,4,3,2,4,3,8.788284248103333
4222,59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,4223,Male,3,Research Scientist,Single,23080,7,19,1,20,4,4,1,3,1,3,2,2,3,6.525485274430833
4223,29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,4224,Female,1,Sales Representative,Married,48410,0,11,0,6,3,5,0,4,3,2,3,3,3,7.656813922355834
4224,31,No,Travel_Rarely,Research & Development,3,2,Medical,4225,Female,3,Sales Executive,Single,42850,1,21,1,1,2,1,1,0,3,2,3,1,4,5.762250111557222
4225,32,No,Travel_Rarely,Sales,3,4,Life Sciences,4226,Male,2,Manufacturing Director,Married,97150,1,15,1,10,1,10,0,9,2,2,3,2,3,7.27375167336
4226,36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4227,Male,2,Sales Representative,Married,43200,0,17,0,5,2,1,0,0,2,4,3,3,3,6.830069165550833
4227,31,No,Travel_Rarely,Research & Development,27,3,Medical,4228,Female,2,Research Director,Single,21320,1,18,0,11,3,11,1,8,3,4,3,3,3,5.651794957608056
4228,35,No,Travel_Rarely,Research & Development,2,4,Medical,4229,Male,2,Healthcare Representative,Single,101240,0,14,1,16,2,15,2,8,3,1,3,4,3,5.7102721999105555
4229,45,No,Travel_Rarely,Human Resources,14,3,Human Resources,4230,Female,1,Sales Executive,Married,54730,4,13,0,17,3,0,0,0,4,1,4,1,3,8.51558121374361
4230,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4231,Female,3,Sales Executive,Single,52070,4,17,3,16,3,5,0,2,1,3,4,3,3,6.093780678268611
4231,46,No,Travel_Rarely,Research & Development,9,3,Medical,4232,Male,3,Manager,Divorced,164370,8,15,1,16,0,4,0,2,2,2,3,3,3,10.099602855867778
4232,30,No,Travel_Rarely,Sales,18,3,Life Sciences,4233,Male,4,Human Resources,Married,22960,1,18,1,10,2,10,3,0,4,4,2,3,3,8.806629852744168
4233,35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,4234,Female,3,Human Resources,Single,40690,1,13,0,6,5,6,0,4,2,3,3,3,3,7.467976349843611
4234,55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4235,Female,2,Laboratory Technician,Married,74410,3,12,1,24,4,1,1,0,1,4,3,3,3,6.239250334671945
4235,38,No,Non-Travel,Sales,11,1,Marketing,4236,Male,2,Laboratory Technician,Divorced,24300,7,13,2,17,2,13,1,9,2,4,3,4,3,8.419452253458054
4236,34,No,Travel_Rarely,Research & Development,8,2,Medical,4237,Male,1,Research Scientist,Married,58780,1,14,0,5,1,5,1,3,1,2,3,3,3,7.658051093261667
4237,56,No,Travel_Rarely,Human Resources,2,1,Medical,4238,Male,2,Sales Executive,Single,26440,4,11,1,37,2,6,0,2,4,4,2,3,3,6.128060017849166
4238,23,No,Travel_Rarely,Research & Development,10,3,Medical,4239,Male,2,Laboratory Technician,Divorced,64390,3,22,3,3,2,0,0,0,3,1,3,3,4,5.938473895582223
4239,51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,4240,Female,5,Manufacturing Director,Married,24510,3,17,0,10,2,4,0,3,4,4,3,2,3,6.563278670236389
4240,30,No,Travel_Rarely,Sales,8,2,Technical Degree,4241,Male,1,Sales Representative,Married,63920,1,21,1,11,2,11,10,8,3,4,3,4,4,7.313083444890555
4241,46,Yes,Travel_Rarely,Sales,1,2,Medical,4242,Female,2,Research Scientist,Single,97140,1,22,0,9,0,9,4,7,3,4,3,3,4,5.6240015618025
4242,40,No,Travel_Frequently,Research & Development,6,3,Medical,4243,Male,1,Healthcare Representative,Married,60770,1,16,2,22,2,22,11,11,3,2,2,2,3,7.227768853190278
4243,51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4244,Female,5,Sales Representative,Single,24500,0,12,1,11,2,10,1,0,3,4,1,3,3,9.61010821062
4244,30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,4245,Male,1,Manufacturing Director,Divorced,92500,1,12,3,11,0,11,2,7,3,2,2,3,3,7.765958277554445
4245,46,No,Travel_Frequently,Research & Development,12,1,Medical,4246,Male,1,Laboratory Technician,Married,20740,2,15,1,21,3,10,9,5,3,1,2,3,3,8.849914100847778
4246,32,No,Travel_Rarely,Sales,15,3,Marketing,4247,Male,1,Research Scientist,Single,101690,1,14,0,12,6,11,5,7,2,3,3,2,3,6.974785809906111
4247,54,No,Travel_Rarely,Research & Development,25,1,Medical,4248,Female,1,Laboratory Technician,Married,48550,9,25,1,16,2,4,0,3,1,3,1,2,4,7.045547746541667
4248,24,No,Travel_Rarely,Sales,6,2,Marketing,4249,Male,2,Research Scientist,Married,40870,0,20,3,4,1,3,0,2,1,3,2,3,4,7.492128514056112
4249,28,No,Non-Travel,Sales,9,4,Medical,4250,Male,2,Laboratory Technician,Married,23670,1,13,0,5,2,5,0,4,2,3,4,2,3,5.670995091476945
4250,58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4251,Male,2,Sales Executive,Single,29720,0,14,0,38,2,37,1,8,4,3,2,4,3,6.860615796519166
4251,44,No,Non-Travel,Research & Development,23,2,Medical,4252,Female,1,Research Scientist,Married,195860,4,16,0,17,3,3,1,2,2,2,4,2,3,6.168944667558889
4252,37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,4253,Male,2,Healthcare Representative,Divorced,54840,4,17,0,7,4,3,0,2,3,1,3,3,3,9.853332217759721
4253,32,No,Travel_Rarely,Human Resources,12,2,Human Resources,4254,Female,1,Sales Representative,Single,20610,1,15,1,1,2,1,0,0,4,1,3,2,3,7.486613119143056
4254,20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,4255,Female,2,Healthcare Representative,Single,99240,1,22,0,1,3,1,1,0,4,4,3,3,4,10.372502231146667
4255,34,No,Travel_Rarely,Research & Development,1,4,Other,4256,Male,4,Laboratory Technician,Single,41980,1,22,1,16,2,16,2,10,1,3,3,2,4,7.149526996876389
4256,37,No,Non-Travel,Sales,24,2,Life Sciences,4257,Male,1,Research Scientist,Divorced,68150,5,20,1,17,3,1,0,0,3,4,4,3,4,7.503563141454444
4257,59,No,Non-Travel,Research & Development,12,2,Life Sciences,4258,Male,2,Sales Executive,Married,47230,9,14,0,30,0,3,2,2,3,4,3,3,3,6.742746541722222
4258,50,No,Travel_Frequently,Research & Development,3,4,Medical,4259,Male,4,Research Scientist,Married,61420,3,13,2,28,3,8,0,7,1,2,2,2,3,9.384881749218888
4259,25,Yes,Travel_Rarely,Sales,10,1,Marketing,4260,Male,2,Research Director,Single,82370,1,13,0,6,6,6,0,3,3,3,3,2,3,8.240603525211943
4260,25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,4261,Male,1,Laboratory Technician,Married,88530,1,22,1,2,3,2,2,1,4,4,3,3,4,7.067743195002222
4261,22,No,Travel_Rarely,Research & Development,2,1,Life Sciences,4262,Male,1,Sales Representative,Single,193310,1,12,1,1,2,0,0,0,2,4,3,3,3,6.061646586345278
4262,51,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4263,Female,1,Sales Executive,Single,20730,3,14,1,23,4,13,12,8,1,1,2,3,3,6.960652610441667
4263,34,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,4264,Female,5,Sales Executive,Single,55620,1,15,0,9,3,9,0,6,1,3,3,3,3,7.71734605087
4264,54,No,Non-Travel,Research & Development,9,3,Life Sciences,4265,Male,1,Laboratory Technician,Single,196130,2,17,0,23,5,5,4,4,4,4,3,3,3,7.754089692101667
4265,24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,4266,Male,2,Laboratory Technician,Married,34070,0,13,1,6,4,5,1,2,2,3,3,3,3,6.044120928156945
4266,34,No,Travel_Rarely,Sales,4,3,Marketing,4267,Female,2,Sales Representative,Divorced,50630,6,12,1,12,2,1,0,0,3,2,3,3,3,5.561284024988611
4267,37,No,Travel_Rarely,Sales,6,1,Technical Degree,4268,Male,1,Laboratory Technician,Single,46390,2,12,2,12,3,5,1,3,3,4,3,3,3,5.8127086122266665
4268,34,No,Travel_Rarely,Sales,9,2,Medical,4269,Male,2,Healthcare Representative,Single,48760,2,21,1,14,3,11,5,8,3,1,3,3,4,7.294038375725
4269,36,No,Travel_Frequently,Human Resources,7,3,Medical,4270,Male,1,Research Scientist,Married,26900,0,11,0,10,1,9,2,8,2,4,3,3,3,7.570522088353333
4270,36,No,Travel_Rarely,Research & Development,1,3,Medical,4271,Female,2,Manufacturing Director,Divorced,175670,5,13,0,7,6,1,0,0,1,4,3,3,3,7.3495716198125
4271,43,No,Travel_Frequently,Research & Development,3,4,Life Sciences,4272,Male,1,Sales Executive,Married,24080,1,12,1,25,3,25,4,12,3,4,4,3,3,8.370841142346945
4272,30,No,Travel_Frequently,Research & Development,10,3,Life Sciences,4273,Female,3,Healthcare Representative,Divorced,28140,1,24,0,10,2,10,0,9,1,3,2,3,4,7.5125223114680555
4273,33,No,Non-Travel,Sales,7,3,Life Sciences,4274,Male,2,Sales Executive,Married,112450,0,21,0,8,3,7,0,7,3,2,4,3,4,6.408486166889722
4274,56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,4275,Male,2,Laboratory Technician,Married,33120,9,19,0,7,1,5,4,3,2,2,3,1,3,8.811875278893334
4275,51,No,Travel_Rarely,Research & Development,3,2,Other,4276,Female,2,Sales Representative,Single,190490,7,14,1,23,2,20,15,15,1,3,3,3,3,6.517942882641667
4276,31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,4277,Female,3,Sales Executive,Married,21410,4,20,0,12,2,7,7,7,2,3,2,3,4,8.15506358768389
4277,26,No,Travel_Rarely,Sales,17,3,Medical,4278,Female,2,Manager,Married,57690,1,19,0,5,4,5,4,3,3,2,2,2,3,7.541241633199444
4278,58,Yes,Travel_Rarely,Sales,2,2,Medical,4279,Female,1,Research Scientist,Married,43850,1,13,1,40,2,40,15,6,4,4,2,2,3,7.2587204373047225
4279,19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,4280,Male,1,Manager,Single,53320,1,23,1,0,2,0,0,0,4,3,2,3,4,9.105522088353332
4280,22,No,Travel_Rarely,Sales,29,4,Technical Degree,4281,Male,1,Sales Executive,Married,46630,0,13,1,3,1,2,2,1,3,4,3,3,3,5.8420872378399995
4281,49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4282,Female,1,Sales Executive,Married,47240,1,11,1,16,3,15,5,11,3,1,2,2,3,7.08067826863
4282,43,No,Travel_Frequently,Sales,2,2,Life Sciences,4283,Male,1,Sales Executive,Single,32110,4,13,0,18,2,3,1,2,2,3,3,4,3,7.608975903614444
4283,50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,4284,Male,2,Sales Executive,Single,53770,4,14,1,16,3,2,2,1,3,4,3,4,3,6.682018072288889
4284,31,Yes,Travel_Rarely,Research & Development,15,1,Medical,4285,Female,2,Sales Executive,Married,40660,3,22,0,4,2,2,2,2,2,3,3,2,4,7.700273315483889
4285,41,No,Travel_Rarely,Research & Development,17,2,Other,4286,Male,1,Manufacturing Director,Divorced,52080,3,11,3,12,2,9,0,7,3,3,3,1,3,7.437853636769167
4286,26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,4287,Male,2,Sales Executive,Married,48770,1,13,1,8,5,8,5,7,3,3,3,4,3,7.651898705934722
4287,36,No,Travel_Rarely,Human Resources,25,1,Human Resources,4288,Male,2,Research Scientist,Divorced,31170,6,21,1,7,2,3,0,1,2,2,3,4,4,6.342000223114444
4288,51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,4289,Female,1,Manager,Single,15690,2,11,0,18,2,4,0,3,1,4,3,4,3,6.728833110218611
4289,39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,4290,Female,1,Research Scientist,Married,196580,4,13,1,17,3,15,5,9,4,3,4,4,3,7.651161311914167
4290,25,No,Travel_Rarely,Sales,29,1,Medical,4291,Female,3,Research Scientist,Married,30690,2,14,1,6,3,2,2,2,1,3,3,2,3,7.3217224453366665
4291,30,No,Travel_Rarely,Research & Development,21,1,Medical,4292,Male,2,Laboratory Technician,Married,104350,0,11,0,12,5,11,4,7,3,4,1,3,3,9.495967202141665
4292,32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,4293,Female,2,Research Director,Single,41480,7,15,0,10,0,5,0,4,1,1,4,2,3,7.272259036144445
4293,45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,4294,Female,2,Healthcare Representative,Single,57680,5,23,1,9,4,6,0,3,3,4,2,3,4,7.252043730477222
4294,38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,4295,Female,2,Research Director,Single,50420,3,16,1,19,4,3,2,2,4,3,3,3,3,10.175447344935277
4295,30,No,Travel_Rarely,Sales,13,3,Marketing,4296,Female,2,Laboratory Technician,Single,57700,1,16,1,5,2,5,0,4,1,3,2,4,3,6.4921407853636115
4296,32,No,Travel_Frequently,Sales,2,3,Marketing,4297,Male,3,Laboratory Technician,Divorced,77560,0,21,0,9,3,8,0,7,4,4,4,3,4,5.975236501561667
4297,30,No,Travel_Rarely,Research & Development,1,3,Medical,4298,Female,3,Sales Executive,Divorced,103060,5,13,0,8,5,3,2,2,4,1,3,3,3,6.474336233824166
4298,30,No,Travel_Rarely,Sales,9,3,Medical,4299,Male,2,Research Scientist,Single,39360,0,11,1,6,3,5,1,2,2,4,3,3,3,5.9278391343150005
4299,41,No,Travel_Frequently,Sales,10,2,Medical,4300,Female,3,Manufacturing Director,Divorced,79450,4,12,1,21,6,7,7,7,4,1,2,2,3,7.02755243195
4300,41,No,Travel_Rarely,Research & Development,10,4,Medical,4301,Male,4,Research Scientist,Married,57430,2,12,3,7,2,5,1,4,3,1,3,4,3,7.717887103971389
4301,19,No,Travel_Rarely,Research & Development,1,3,Other,4302,Female,5,Manufacturing Director,Single,152020,1,18,3,1,2,1,0,0,2,2,3,2,3,5.801181392235556
4302,40,No,Travel_Frequently,Research & Development,26,4,Medical,4303,Male,2,Manufacturing Director,Divorced,54400,1,12,1,20,2,20,2,13,2,2,3,3,3,6.663478357875833
4303,35,No,Travel_Rarely,Sales,8,1,Marketing,4304,Female,3,Laboratory Technician,Married,37600,1,14,3,10,2,10,0,6,3,2,3,3,3,7.108023203926666
4304,53,No,Travel_Rarely,Sales,14,2,Life Sciences,4305,Female,5,Manufacturing Director,Married,35170,2,12,1,13,1,7,4,5,2,3,1,2,3,10.283344489067222
4305,45,No,Travel_Rarely,Sales,1,4,Technical Degree,4306,Male,1,Research Scientist,Divorced,25800,8,17,3,20,3,17,0,15,2,2,3,3,3,6.378786256135555
4306,32,No,Travel_Frequently,Sales,2,2,Life Sciences,4307,Female,1,Manufacturing Director,Single,21660,1,19,1,9,4,9,3,7,2,4,3,1,3,7.779303882195277
4307,29,No,Non-Travel,Research & Development,10,4,Technical Degree,4308,Male,3,Healthcare Representative,Married,58690,1,11,1,10,6,10,0,9,4,3,3,4,3,5.615671575189444
4308,51,No,Travel_Rarely,Research & Development,1,3,Other,4309,Female,3,Research Director,Married,80080,2,15,1,10,4,1,0,0,2,3,3,3,3,6.9954596162425
4309,58,No,Travel_Rarely,Sales,3,3,Marketing,4310,Female,1,Research Scientist,Married,52060,4,11,3,9,4,1,0,0,2,2,2,1,3,9.640771976795833
4310,40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,4311,Male,4,Laboratory Technician,Married,52950,7,18,0,15,4,12,2,11,3,4,2,3,3,5.93510821062
4311,34,No,Travel_Frequently,Sales,24,4,Marketing,4312,Male,2,Manufacturing Director,Married,164130,6,16,0,6,1,4,1,2,3,3,3,3,3,6.713056671128889
4312,22,No,Travel_Rarely,Research & Development,3,3,Medical,4313,Male,1,Laboratory Technician,Married,132690,1,25,1,2,2,2,2,2,3,4,3,3,4,7.101197010263055
4313,27,No,Non-Travel,Research & Development,3,3,Medical,4314,Male,1,Healthcare Representative,Divorced,27830,6,16,1,6,2,2,2,2,4,2,1,4,3,5.980609103078889
4314,28,No,Travel_Rarely,Sales,4,4,Life Sciences,4315,Male,2,Healthcare Representative,Married,54330,1,13,1,5,4,5,0,2,3,4,1,2,3,6.0388688085675
4315,57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,4316,Male,2,Manufacturing Director,Divorced,20130,3,14,1,12,5,5,1,4,3,4,1,3,3,10.429572735385833
4316,27,No,Non-Travel,Research & Development,2,3,Life Sciences,4317,Male,1,Manufacturing Director,Divorced,139660,1,19,0,1,1,1,0,1,3,3,2,3,3,10.535323516287223
4317,50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4318,Female,2,Manufacturing Director,Single,43740,3,15,1,21,5,5,4,4,3,2,3,4,3,6.033892235608889
4318,41,No,Travel_Rarely,Sales,7,4,Marketing,4319,Male,4,Laboratory Technician,Divorced,68420,4,12,1,13,3,9,1,8,1,3,3,3,3,5.836255020080277
4319,30,No,Travel_Rarely,Human Resources,1,4,Human Resources,4320,Female,1,Manager,Married,174260,2,12,1,12,0,10,7,4,2,4,3,2,3,6.5307608210619446
4320,38,No,Travel_Rarely,Sales,1,1,Medical,4321,Male,2,Laboratory Technician,Single,176030,4,16,0,12,0,8,0,7,1,4,4,2,3,5.728768406961112
4321,32,No,Travel_Rarely,Research & Development,20,3,Medical,4322,Female,1,Manufacturing Director,Single,45810,3,14,1,8,3,5,1,4,3,3,3,3,3,6.4094277108433335
4322,27,No,Travel_Rarely,Research & Development,5,4,Medical,4323,Male,2,Healthcare Representative,Married,47350,0,13,0,6,2,5,1,1,3,2,2,3,3,8.522660642570278
